ID,Description_en,VulnStatus,Published,LastModified,WeaknessSource,WeaknessValue,CVSS_Source_v31,CVSS_Vector_v31,CVSS_BaseScore,CVSS_BaseSeverity,ShortName,Group_Label
CVE-2023-20134,"multiple vulnerabilities in the web interface of cisco webex meetings could allow an authenticated, remote attacker to conduct a stored cross-site scripting (xss) attack or upload arbitrary files as recordings. for more information about these vulnerabilities, see the details section of this advisory.",Modified,2023-04-05,2024-11-21,ykramarz@cisco.com,CWE-20,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,MEDIUM,Cisco,G_C_CNA_Cisco_Group87
CVE-2023-20134,"multiple vulnerabilities in the web interface of cisco webex meetings could allow an authenticated, remote attacker to conduct a stored cross-site scripting (xss) attack or upload arbitrary files as recordings. for more information about these vulnerabilities, see the details section of this advisory.",Modified,2023-04-05,2024-11-21,nvd@nist.gov,CWE-434,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,6.5,MEDIUM,NVD,G_I_NVD_Cisco_Group87
CVE-2020-3141,"multiple vulnerabilities in the web management framework of cisco ios xe software could allow an authenticated, remote attacker with read-only privileges to elevate privileges to the level of an administrator user on an affected device. for more information about these vulnerabilities, see the details section of this advisory.",Modified,2020-09-24,2024-11-21,ykramarz@cisco.com,CWE-20,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,Cisco,G_C_CNA_Cisco_Group88
CVE-2020-3141,"multiple vulnerabilities in the web management framework of cisco ios xe software could allow an authenticated, remote attacker with read-only privileges to elevate privileges to the level of an administrator user on an affected device. for more information about these vulnerabilities, see the details section of this advisory.",Modified,2020-09-24,2024-11-21,nvd@nist.gov,NVD-CWE-noinfo,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,NVD,G_C_NVD_Cisco_Group88
CVE-2020-3425,"multiple vulnerabilities in the web management framework of cisco ios xe software could allow an authenticated, remote attacker with read-only privileges to elevate privileges to the level of an administrator user on an affected device. for more information about these vulnerabilities, see the details section of this advisory.",Modified,2020-09-24,2024-11-21,ykramarz@cisco.com,CWE-20,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,Cisco,G_C_CNA_Cisco_Group88
CVE-2020-3425,"multiple vulnerabilities in the web management framework of cisco ios xe software could allow an authenticated, remote attacker with read-only privileges to elevate privileges to the level of an administrator user on an affected device. for more information about these vulnerabilities, see the details section of this advisory.",Modified,2020-09-24,2024-11-21,nvd@nist.gov,NVD-CWE-noinfo,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,NVD,G_C_NVD_Cisco_Group88
CVE-2020-3474,"multiple vulnerabilities in the web management framework of cisco ios xe software could allow an authenticated, remote attacker with read-only privileges to gain unauthorized read access to sensitive data or cause the web management software to hang or crash, resulting in a denial of service (dos) condition. for more information about these vulnerabilities, see the details section of this advisory.",Modified,2020-09-24,2024-11-21,ykramarz@cisco.com,CWE-20,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,4.3,MEDIUM,Cisco,G_C_CNA_Cisco_Group89
CVE-2020-3474,"multiple vulnerabilities in the web management framework of cisco ios xe software could allow an authenticated, remote attacker with read-only privileges to gain unauthorized read access to sensitive data or cause the web management software to hang or crash, resulting in a denial of service (dos) condition. for more information about these vulnerabilities, see the details section of this advisory.",Modified,2020-09-24,2024-11-21,nvd@nist.gov,CWE-863,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,8.1,HIGH,NVD,G_C_NVD_Cisco_Group89
CVE-2020-3475,"multiple vulnerabilities in the web management framework of cisco ios xe software could allow an authenticated, remote attacker with read-only privileges to gain unauthorized read access to sensitive data or cause the web management software to hang or crash, resulting in a denial of service (dos) condition. for more information about these vulnerabilities, see the details section of this advisory.",Modified,2020-09-24,2024-11-21,ykramarz@cisco.com,CWE-20,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,4.3,MEDIUM,Cisco,G_C_CNA_Cisco_Group89
CVE-2020-3475,"multiple vulnerabilities in the web management framework of cisco ios xe software could allow an authenticated, remote attacker with read-only privileges to gain unauthorized read access to sensitive data or cause the web management software to hang or crash, resulting in a denial of service (dos) condition. for more information about these vulnerabilities, see the details section of this advisory.",Modified,2020-09-24,2024-11-21,nvd@nist.gov,CWE-20,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,8.1,HIGH,NVD,G_C_NVD_Cisco_Group89
CVE-2020-3580,"multiple vulnerabilities in the web services interface of cisco adaptive security appliance (asa) software and cisco firepower threat defense (ftd) software could allow an unauthenticated, remote attacker to conduct cross-site scripting (xss) attacks against a user of the web services interface of an affected device. the vulnerabilities are due to insufficient validation of user-supplied input by the web services interface of an affected device. an attacker could exploit these vulnerabilities by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface or allow the attacker to access sensitive, browser-based information. note: these vulnerabilities affect only specific anyconnect and webvpn configurations. for more information, see the vulnerable products section.",Modified,2020-10-21,2024-11-21,ykramarz@cisco.com,CWE-79,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,Cisco,G_C_CNA_Cisco_Group90
CVE-2020-3580,"multiple vulnerabilities in the web services interface of cisco adaptive security appliance (asa) software and cisco firepower threat defense (ftd) software could allow an unauthenticated, remote attacker to conduct cross-site scripting (xss) attacks against a user of the web services interface of an affected device. the vulnerabilities are due to insufficient validation of user-supplied input by the web services interface of an affected device. an attacker could exploit these vulnerabilities by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface or allow the attacker to access sensitive, browser-based information. note: these vulnerabilities affect only specific anyconnect and webvpn configurations. for more information, see the vulnerable products section.",Modified,2020-10-21,2024-11-21,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,NVD,G_C_NVD_Cisco_Group90
CVE-2020-3581,"multiple vulnerabilities in the web services interface of cisco adaptive security appliance (asa) software and cisco firepower threat defense (ftd) software could allow an unauthenticated, remote attacker to conduct cross-site scripting (xss) attacks against a user of the web services interface of an affected device. the vulnerabilities are due to insufficient validation of user-supplied input by the web services interface of an affected device. an attacker could exploit these vulnerabilities by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface or allow the attacker to access sensitive, browser-based information. note: these vulnerabilities affect only specific anyconnect and webvpn configurations. for more information, see the vulnerable products section.",Modified,2020-10-21,2024-11-21,ykramarz@cisco.com,CWE-79,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,Cisco,G_C_CNA_Cisco_Group90
CVE-2020-3581,"multiple vulnerabilities in the web services interface of cisco adaptive security appliance (asa) software and cisco firepower threat defense (ftd) software could allow an unauthenticated, remote attacker to conduct cross-site scripting (xss) attacks against a user of the web services interface of an affected device. the vulnerabilities are due to insufficient validation of user-supplied input by the web services interface of an affected device. an attacker could exploit these vulnerabilities by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface or allow the attacker to access sensitive, browser-based information. note: these vulnerabilities affect only specific anyconnect and webvpn configurations. for more information, see the vulnerable products section.",Modified,2020-10-21,2024-11-21,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,NVD,G_C_NVD_Cisco_Group90
CVE-2020-3582,"multiple vulnerabilities in the web services interface of cisco adaptive security appliance (asa) software and cisco firepower threat defense (ftd) software could allow an unauthenticated, remote attacker to conduct cross-site scripting (xss) attacks against a user of the web services interface of an affected device. the vulnerabilities are due to insufficient validation of user-supplied input by the web services interface of an affected device. an attacker could exploit these vulnerabilities by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface or allow the attacker to access sensitive, browser-based information. note: these vulnerabilities affect only specific anyconnect and webvpn configurations. for more information, see the vulnerable products section.",Modified,2020-10-21,2024-11-21,ykramarz@cisco.com,CWE-79,ykramarz@cisco.com,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,Cisco,G_C_CNA_Cisco_Group90
CVE-2020-3582,"multiple vulnerabilities in the web services interface of cisco adaptive security appliance (asa) software and cisco firepower threat defense (ftd) software could allow an unauthenticated, remote attacker to conduct cross-site scripting (xss) attacks against a user of the web services interface of an affected device. the vulnerabilities are due to insufficient validation of user-supplied input by the web services interface of an affected device. an attacker could exploit these vulnerabilities by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface or allow the attacker to access sensitive, browser-based information. note: these vulnerabilities affect only specific anyconnect and webvpn configurations. for more information, see the vulnerable products section.",Modified,2020-10-21,2024-11-21,nvd@nist.gov,CWE-79,nvd@nist.gov,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,NVD,G_C_NVD_Cisco_Group90
