ID,ShortName,AV_Diff,AC_Diff,PR_Diff,UI_Diff,S_Diff,C_Diff,I_Diff,A_Diff,Hamming_Distance
CVE-2023-31419,Elastic,0,0,1,0,0,0,0,0,1
CVE-2023-31421,Elastic,0,1,0,0,0,0,0,0,1
CVE-2023-31422,Elastic,1,0,1,0,1,0,1,1,5
CVE-2023-31423,Brocade,1,0,0,1,0,0,0,0,2
CVE-2023-31424,Brocade,0,1,0,0,0,0,0,0,1
CVE-2023-31425,Brocade,0,0,0,0,0,0,0,0,0
CVE-2023-31426,Brocade,0,0,0,1,1,0,0,0,2
CVE-2023-31427,Brocade,0,0,0,0,0,0,0,0,0
CVE-2023-31428,Brocade,0,0,0,0,0,0,0,0,0
CVE-2023-31429,Brocade,0,0,0,0,0,0,0,0,0
CVE-2023-3143,VulDB,0,0,0,0,1,1,0,0,2
CVE-2023-31430,Brocade,0,0,0,0,0,0,0,0,0
CVE-2023-31431,Brocade,0,0,0,0,0,0,0,0,0
CVE-2023-31432,Brocade,0,0,0,0,0,0,0,0,0
CVE-2023-31433,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31434,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31435,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31436,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31437,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3144,VulDB,0,0,0,0,1,1,0,0,2
CVE-2023-31442,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3145,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-31453,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31454,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3146,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-31468,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31469,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3147,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-31471,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31472,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31473,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31474,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31475,CISA-ADP,0,1,0,0,1,0,0,0,2
CVE-2023-31476,CISA-ADP,0,0,0,0,0,0,1,1,2
CVE-2023-31477,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31478,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3148,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-31484,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31486,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31488,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3149,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-31497,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31498,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3150,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-31502,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3151,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-31519,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3152,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-31528,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31529,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3153,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2023-31530,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31531,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3154,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31541,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31544,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31548,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31555,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31556,CISA-ADP,0,0,0,0,0,1,1,0,2
CVE-2023-31566,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31567,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31568,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31569,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31572,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31576,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3158,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2023-31584,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31587,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31594,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31597,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3160,Eset,0,0,0,0,0,0,0,0,0
CVE-2023-31607,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31608,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31609,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31610,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31611,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31612,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31613,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31616,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31617,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31618,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31619,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31620,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31621,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31622,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31623,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31624,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31625,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31626,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31627,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31628,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31629,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3163,VulDB,1,0,1,0,0,0,0,1,3
CVE-2023-31630,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31631,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3164,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2023-3165,VulDB,0,0,1,0,1,1,0,0,3
CVE-2023-3166,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2023-3167,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2023-31671,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31672,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31677,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31678,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31679,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3168,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2023-31689,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3169,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31699,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3170,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31700,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31701,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31702,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31703,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31707,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31708,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3171,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2023-31722,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31723,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31724,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31725,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31726,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31729,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31740,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31741,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31742,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31746,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31747,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31752,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31756,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31757,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31759,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3176,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-31761,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31762,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31763,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3177,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-31779,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31799,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3180,Red Hat,0,0,1,0,0,0,0,0,1
CVE-2023-31800,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31801,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31802,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31803,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31804,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31805,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31806,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31807,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3181,Google LLC,0,0,0,0,0,0,0,0,0
CVE-2023-31814,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31816,CISA-ADP,0,0,0,0,1,1,1,0,3
CVE-2023-31826,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3183,VulDB,0,0,0,0,1,1,0,0,2
CVE-2023-3184,VulDB,0,0,0,0,1,1,0,0,2
CVE-2023-31842,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31843,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31844,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31845,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31847,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31848,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31856,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31857,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31860,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31861,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31862,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3187,VulDB,0,0,0,0,0,0,0,1,1
CVE-2023-31871,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31873,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31874,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3189,VulDB,0,0,1,0,1,1,0,0,3
CVE-2023-31890,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31902,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31903,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31904,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31906,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31907,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31908,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31910,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31913,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31914,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31916,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31918,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31919,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31920,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31921,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31922,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31925,Brocade,0,0,0,0,0,1,1,0,2
CVE-2023-31926,Brocade,0,0,0,0,0,0,0,0,0
CVE-2023-31927,Brocade,0,0,0,0,0,0,0,0,0
CVE-2023-31928,Brocade,0,0,1,1,1,0,0,1,4
CVE-2023-3193,Liferay,0,0,0,0,0,0,0,0,0
CVE-2023-31938,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31939,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31940,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3196,INCIBE,0,0,0,1,1,0,0,1,3
CVE-2023-31972,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31973,CISA-ADP,0,0,0,0,0,1,1,0,2
CVE-2023-31974,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31975,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31976,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31979,CISA-ADP,0,0,1,1,0,0,0,0,2
CVE-2023-3198,Wordfence,0,0,0,0,0,0,0,0,0
CVE-2023-31981,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31982,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31983,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31985,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31986,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31994,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31995,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-31996,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-3200,Wordfence,0,0,0,0,0,0,0,0,0
CVE-2023-3201,Wordfence,0,0,0,0,0,0,0,0,0
CVE-2023-32012,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2023-32013,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2023-32020,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2023-32022,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2023-3203,Wordfence,0,0,0,0,0,0,0,0,0
CVE-2023-32033,Microsoft,0,1,0,0,0,0,0,0,1
CVE-2023-32034,Microsoft,0,0,1,0,0,0,0,0,1
CVE-2023-32035,Microsoft,0,0,1,0,0,0,0,0,1
CVE-2023-32039,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2023-32040,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2023-32041,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2023-32042,Microsoft,0,0,1,0,0,0,0,0,1
CVE-2023-3205,GitLAb,0,0,0,0,0,0,0,0,0
CVE-2023-32050,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2023-32053,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2023-32055,Microsoft,0,0,0,0,0,0,0,0,0
CVE-2023-32056,Microsoft,1,0,1,0,0,0,0,0,2
CVE-2023-32058,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32058,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32059,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-3206,VulDB,0,0,0,0,0,0,0,1,1
CVE-2023-32060,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32061,GitHub,0,0,1,0,0,0,0,1,2
CVE-2023-32062,GitHub,0,0,0,0,1,0,0,0,1
CVE-2023-32063,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32064,GitHub,0,0,0,0,1,0,0,0,1
CVE-2023-32065,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32066,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32067,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32068,GitHub,0,0,0,0,0,0,1,0,1
CVE-2023-32069,GitHub,0,0,0,0,1,0,0,0,1
CVE-2023-32070,GitHub,0,0,1,0,0,1,1,1,4
CVE-2023-32070,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32071,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32072,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32073,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32074,GitHub,0,0,1,1,0,0,0,0,2
CVE-2023-32075,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32076,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32077,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32078,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32079,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-3208,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-32080,GitHub,0,0,0,1,1,0,0,0,2
CVE-2023-32081,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32082,GitHub,0,1,0,0,0,0,0,0,1
CVE-2023-32083,Microsoft,0,0,0,0,0,0,0,1,1
CVE-2023-32087,Pegasystems,0,0,1,0,1,0,0,0,2
CVE-2023-32088,Pegasystems,0,0,1,0,1,0,0,0,2
CVE-2023-32089,Pegasystems,0,0,1,0,1,0,0,0,2
CVE-2023-32090,Pegasystems,0,0,0,0,0,0,0,0,0
CVE-2023-32091,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2023-32093,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32095,Patchstack,0,0,0,0,1,0,0,0,1
CVE-2023-32096,Silicon Labs,0,1,1,0,0,1,0,0,3
CVE-2023-32097,Silicon Labs,0,1,1,0,0,1,0,0,3
CVE-2023-32098,Silicon Labs,0,1,1,0,0,0,0,0,2
CVE-2023-32099,Silicon Labs,0,1,1,0,0,0,0,0,2
CVE-2023-3210,GitLAb,0,0,0,0,0,0,0,0,0
CVE-2023-32100,Silicon Labs,0,1,1,0,0,0,0,0,2
CVE-2023-32101,Patchstack,0,0,0,0,0,0,1,0,1
CVE-2023-32102,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32103,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32104,Patchstack,0,0,0,0,0,0,1,0,1
CVE-2023-32105,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32106,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32107,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32108,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32109,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32111,SAP,0,0,0,0,0,0,0,0,0
CVE-2023-32112,SAP,0,0,0,1,0,0,1,0,2
CVE-2023-32113,SAP,1,1,0,0,0,0,0,0,2
CVE-2023-32114,SAP,0,0,0,0,0,0,0,0,0
CVE-2023-32115,SAP,0,1,0,0,1,1,0,0,3
CVE-2023-32116,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32118,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32119,Patchstack,0,1,0,0,0,0,0,1,2
CVE-2023-32122,Patchstack,0,1,0,0,0,0,0,1,2
CVE-2023-32123,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32124,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2023-32125,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32128,Patchstack,0,0,0,0,0,0,1,1,2
CVE-2023-32130,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32181,SUSE,1,0,0,0,0,0,0,1,2
CVE-2023-32182,SUSE,0,0,1,0,0,1,1,1,4
CVE-2023-32183,SUSE,0,0,0,0,0,0,0,0,0
CVE-2023-32184,SUSE,0,0,0,0,0,0,0,0,0
CVE-2023-32186,SUSE,0,0,0,0,0,0,0,0,0
CVE-2023-32187,SUSE,0,0,0,0,0,0,0,0,0
CVE-2023-32200,CISA-ADP,0,0,1,1,0,0,0,0,2
CVE-2023-32201,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32202,ICS-CERT,0,0,0,0,0,0,1,1,2
CVE-2023-32203,ICS-CERT,0,0,0,0,0,0,0,0,0
CVE-2023-32204,Intel,0,0,0,0,1,0,0,0,1
CVE-2023-3221,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2023-32217,SailPoint,0,0,0,1,1,0,0,0,2
CVE-2023-32218,INCD,0,0,0,0,0,0,0,0,0
CVE-2023-32219,INCD,1,0,0,0,0,0,0,0,1
CVE-2023-3222,INCIBE,0,0,0,0,0,1,1,0,2
CVE-2023-32220,INCD,0,0,0,0,0,1,0,1,2
CVE-2023-32221,INCD,0,0,0,0,1,0,0,0,1
CVE-2023-32222,INCD,0,0,0,0,0,0,0,0,0
CVE-2023-32223,INCD,0,0,0,0,0,0,0,0,0
CVE-2023-32224,INCD,0,0,0,0,0,0,0,0,0
CVE-2023-32225,INCD,0,0,1,0,0,0,0,0,1
CVE-2023-32226,INCD,0,0,0,0,0,1,1,1,3
CVE-2023-32227,INCD,0,0,0,0,0,0,0,0,0
CVE-2023-32229,Robert Bosch,0,0,1,0,0,0,0,0,1
CVE-2023-3223,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2023-32230,Robert Bosch,0,0,0,0,0,0,0,0,0
CVE-2023-32235,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32236,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32239,Patchstack,0,0,0,0,0,0,0,0,0
CVE-2023-32241,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32242,Patchstack,0,0,0,0,0,0,0,0,0
CVE-2023-32243,Patchstack,0,0,0,0,0,0,0,0,0
CVE-2023-32245,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2023-32247,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2023-32248,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2023-32250,Red Hat,0,0,0,0,1,0,0,0,1
CVE-2023-32252,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2023-32254,Red Hat,0,1,0,0,0,0,0,0,1
CVE-2023-32257,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2023-32258,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2023-32261,OpenText,0,1,0,0,0,1,1,0,3
CVE-2023-32262,OpenText,0,0,0,0,0,1,0,0,1
CVE-2023-32263,OpenText,0,1,0,0,0,1,0,0,2
CVE-2023-32265,OpenText,0,0,0,0,0,0,1,0,1
CVE-2023-32267,OpenText,0,1,1,1,0,0,0,0,3
CVE-2023-32268,OpenText,0,0,0,0,0,0,0,0,0
CVE-2023-32270,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32271,Cisco,0,0,0,0,0,0,0,0,0
CVE-2023-32272,Intel,0,0,0,1,1,0,1,0,3
CVE-2023-32273,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32274,ICS-CERT,0,0,0,0,1,0,0,0,1
CVE-2023-32275,Cisco,0,0,1,0,0,0,0,0,1
CVE-2023-32276,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32278,Intel,0,1,0,0,0,0,0,0,1
CVE-2023-32279,Intel,0,0,0,0,0,0,0,0,0
CVE-2023-32281,ICS-CERT,0,0,0,0,0,0,0,0,0
CVE-2023-32283,Intel,0,0,0,0,0,0,0,0,0
CVE-2023-32284,Cisco,0,1,0,0,0,0,0,0,1
CVE-2023-32285,Intel,0,0,0,0,1,0,0,0,1
CVE-2023-32288,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32289,ICS-CERT,0,0,0,0,0,0,0,0,0
CVE-2023-32290,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2023-32291,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32292,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32294,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32296,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32300,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2023-32301,GitHub,0,1,1,0,0,0,0,0,2
CVE-2023-32303,GitHub,0,0,0,0,1,1,1,0,3
CVE-2023-32305,GitHub,1,0,0,0,1,0,0,0,2
CVE-2023-32306,GitHub,0,0,1,0,0,0,0,0,1
CVE-2023-32307,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32308,GitHub,0,0,0,0,0,1,0,1,2
CVE-2023-32309,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-3231,VulDB,0,1,0,0,0,1,0,0,2
CVE-2023-32310,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32311,GitHub,0,0,0,0,0,1,0,0,1
CVE-2023-32312,GitHub,0,1,0,0,0,0,0,0,1
CVE-2023-32313,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32314,GitHub,0,0,0,0,1,0,0,0,1
CVE-2023-32315,GitHub,0,0,0,0,0,0,1,1,2
CVE-2023-32316,GitHub,0,0,0,0,0,1,0,0,1
CVE-2023-32317,GitHub,0,0,0,0,0,1,0,0,1
CVE-2023-32318,GitHub,0,0,0,0,1,0,0,1,2
CVE-2023-32319,GitHub,0,0,0,0,0,0,1,0,1
CVE-2023-3232,VulDB,1,0,0,0,0,1,1,1,4
CVE-2023-32320,GitHub,0,1,0,0,1,0,1,0,3
CVE-2023-32321,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32322,GitHub,0,0,0,0,0,0,0,0,0
CVE-2023-32323,GitHub,0,0,0,0,1,0,0,0,1
CVE-2023-32324,GitHub,1,0,0,1,0,0,0,0,2
CVE-2023-32325,GitHub,0,0,1,0,0,0,0,0,1
CVE-2023-32327,IBM,0,0,0,0,0,0,0,0,0
CVE-2023-32328,IBM,1,1,0,0,0,0,0,0,2
CVE-2023-32329,IBM,0,0,1,0,0,0,0,0,1
CVE-2023-3233,VulDB,0,0,0,0,0,1,1,1,3
CVE-2023-32330,IBM,1,1,0,0,0,0,0,0,2
CVE-2023-32332,IBM,0,0,0,0,0,0,0,0,0
CVE-2023-32333,IBM,0,0,0,0,0,1,1,1,3
CVE-2023-32334,IBM,0,1,0,0,0,0,0,0,1
CVE-2023-32335,IBM,0,1,0,0,0,1,0,0,2
CVE-2023-32336,IBM,1,0,0,0,0,0,0,0,1
CVE-2023-32337,IBM,0,0,0,1,1,0,0,0,2
CVE-2023-32338,IBM,0,1,1,0,0,0,0,0,2
CVE-2023-32339,IBM,0,0,0,0,0,0,0,0,0
CVE-2023-3234,VulDB,0,0,1,0,0,1,1,1,4
CVE-2023-32341,IBM,0,0,0,0,0,0,0,0,0
CVE-2023-32342,IBM,0,0,0,0,0,0,0,0,0
CVE-2023-32344,IBM,0,0,0,0,0,0,0,0,0
